date,source,medium,market,device_category,sessions,users,new_users,engaged_sessions,engagement_rate,avg_session_duration,events,conversions,total_revenue,bounce_rate
2024-09-01,google,organic,UK,desktop,645,508,297,408,0.633,148.3,2492,20,2444.07,0.395
2024-09-01,google,organic,UK,mobile,1010,748,554,597,0.591,193.7,3896,31,4149.89,0.377
2024-09-01,google,organic,UK,tablet,228,191,130,131,0.579,153.6,899,5,667.61,0.376
2024-09-01,referral,referral,FR,desktop,170,126,84,98,0.581,189.4,657,3,348.02,0.435
2024-09-01,referral,referral,FR,mobile,201,168,117,108,0.54,126.7,761,4,424.49,0.467
2024-09-01,referral,referral,FR,tablet,61,54,36,34,0.559,157.8,214,1,120.36,0.47
2024-09-01,direct,(none),DE,desktop,175,129,76,110,0.633,219.1,649,2,225.72,0.377
2024-09-01,direct,(none),DE,mobile,199,160,121,127,0.643,201.8,731,4,509.1,0.358
2024-09-01,direct,(none),DE,tablet,41,30,18,25,0.623,150.3,155,1,124.52,0.394
2024-09-02,google,organic,US,desktop,1966,1523,887,1222,0.622,199.7,6400,61,7825.27,0.323
2024-09-02,google,organic,US,mobile,2478,2081,1294,1469,0.593,166.2,9636,70,10547.4,0.36
2024-09-02,google,organic,US,tablet,497,389,245,322,0.648,201.0,1831,16,2321.96,0.358
2024-09-02,direct,(none),US,desktop,1177,943,584,810,0.689,201.8,4549,53,8632.41,0.289
2024-09-02,direct,(none),US,mobile,2253,1775,1258,1612,0.715,188.5,8622,102,13742.63,0.249
2024-09-02,direct,(none),US,tablet,395,321,198,289,0.733,142.0,1938,18,2928.9,0.268
2024-09-02,newsletter,email,US,desktop,406,303,198,225,0.555,158.4,1289,19,2948.32,0.464
2024-09-02,newsletter,email,US,mobile,727,588,470,439,0.604,146.0,2813,34,4856.17,0.351
2024-09-02,newsletter,email,US,tablet,132,109,65,80,0.608,187.7,546,7,1105.8,0.443
2024-09-02,google,organic,UK,desktop,885,792,485,547,0.619,164.7,3151,34,4256.38,0.407
2024-09-02,google,organic,UK,mobile,1563,1308,825,981,0.628,197.0,5365,59,8087.83,0.365
2024-09-02,google,organic,UK,tablet,268,215,128,180,0.675,191.6,982,8,979.97,0.295
2024-09-02,referral,referral,FR,desktop,288,231,158,146,0.509,167.7,737,5,581.47,0.528
2024-09-02,referral,referral,FR,mobile,396,311,205,229,0.58,221.3,1487,7,681.07,0.424
2024-09-02,referral,referral,FR,tablet,104,88,58,58,0.558,161.4,371,2,222.65,0.477
2024-09-02,direct,(none),DE,desktop,244,200,121,139,0.571,156.0,924,4,479.76,0.477
2024-09-02,direct,(none),DE,mobile,372,292,181,232,0.624,188.3,1342,8,965.87,0.367
2024-09-02,direct,(none),DE,tablet,68,57,33,38,0.563,216.4,255,1,129.44,0.449
2024-09-03,google,organic,US,desktop,2313,1828,1313,1394,0.603,217.7,9366,93,14176.78,0.394
2024-09-03,google,organic,US,mobile,2471,1917,1086,1532,0.62,191.5,9099,84,11013.85,0.326
2024-09-03,google,organic,US,tablet,534,435,264,337,0.633,221.6,2204,15,2085.78,0.41
2024-09-03,direct,(none),US,desktop,1247,984,706,942,0.756,205.3,4493,55,9544.42,0.243
2024-09-03,direct,(none),US,mobile,1915,1626,1248,1524,0.796,169.9,6891,72,11265.4,0.186
2024-09-03,direct,(none),US,tablet,342,283,192,223,0.655,222.4,1127,12,1675.65,0.327
2024-09-03,newsletter,email,US,desktop,391,299,158,228,0.584,186.3,1771,19,2919.23,0.376
2024-09-03,newsletter,email,US,mobile,682,557,352,396,0.582,231.2,2426,26,4450.7,0.429
2024-09-03,newsletter,email,US,tablet,99,80,48,58,0.593,231.5,359,5,721.38,0.358
2024-09-03,google,organic,UK,desktop,1272,1033,716,834,0.656,165.7,5094,40,4661.36,0.386
2024-09-03,google,organic,UK,mobile,1862,1393,934,1141,0.613,218.3,5917,75,9613.9,0.41
2024-09-03,google,organic,UK,tablet,341,270,176,206,0.604,156.1,1296,10,1247.03,0.381
2024-09-03,referral,referral,FR,desktop,313,240,155,179,0.575,186.7,1036,6,683.07,0.459
2024-09-03,referral,referral,FR,mobile,418,325,202,222,0.532,190.9,1638,9,982.78,0.415
2024-09-03,referral,referral,FR,tablet,90,72,47,46,0.515,174.7,293,1,106.22,0.465
2024-09-03,direct,(none),DE,desktop,179,150,96,107,0.603,160.1,552,4,465.73,0.407
2024-09-03,direct,(none),DE,mobile,330,254,147,198,0.601,158.5,1382,8,1003.17,0.391
2024-09-03,direct,(none),DE,tablet,64,48,28,38,0.6,195.4,190,1,137.68,0.415
2024-09-04,google,organic,US,desktop,2169,1680,1068,1477,0.681,196.8,7949,66,10095.14,0.383
2024-09-04,google,organic,US,mobile,2334,1998,1269,1491,0.639,187.3,7594,81,9878.27,0.375
2024-09-04,google,organic,US,tablet,663,513,334,428,0.646,206.6,2552,25,3358.25,0.366
2024-09-04,direct,(none),US,desktop,763,630,375,540,0.708,200.1,2389,35,5371.05,0.326
2024-09-04,direct,(none),US,mobile,1796,1306,859,1331,0.741,198.1,5890,63,9521.01,0.27
2024-09-04,direct,(none),US,tablet,386,333,213,252,0.654,212.3,1456,16,2632.19,0.381
2024-09-04,newsletter,email,US,desktop,438,371,255,245,0.561,173.7,1720,19,3255.59,0.445
2024-09-04,newsletter,email,US,mobile,722,619,420,420,0.582,177.8,2635,35,6210.77,0.397
2024-09-04,newsletter,email,US,tablet,115,97,61,67,0.586,164.0,354,5,871.37,0.412
2024-09-04,google,organic,UK,desktop,843,678,420,454,0.539,177.8,3280,28,4151.6,0.485
2024-09-04,google,organic,UK,mobile,1792,1341,999,1181,0.659,170.1,7082,56,8136.25,0.337
2024-09-04,google,organic,UK,tablet,266,207,146,149,0.56,99.1,1072,8,1041.54,0.394
2024-09-04,referral,referral,FR,desktop,232,179,121,123,0.534,204.3,776,4,464.75,0.452
2024-09-04,referral,referral,FR,mobile,442,342,210,247,0.56,193.1,1672,8,865.81,0.496
2024-09-04,referral,referral,FR,tablet,69,60,39,37,0.545,205.7,202,1,126.35,0.495
2024-09-04,direct,(none),DE,desktop,164,136,101,105,0.646,142.0,668,4,481.13,0.313
2024-09-04,direct,(none),DE,mobile,379,319,208,213,0.564,206.5,1294,9,1214.63,0.378
2024-09-04,direct,(none),DE,tablet,69,54,35,42,0.615,159.2,225,1,131.82,0.373
2024-09-05,google,organic,US,desktop,1957,1527,914,1313,0.671,188.9,7069,70,9046.98,0.357
2024-09-05,google,organic,US,mobile,3326,2761,1768,2168,0.652,222.4,13882,139,18244.89,0.324
2024-09-05,google,organic,US,tablet,532,434,283,339,0.637,214.2,1950,16,2042.94,0.37
2024-09-05,direct,(none),US,desktop,1744,1327,853,1406,0.807,166.9,6746,86,12315.34,0.189
2024-09-05,direct,(none),US,mobile,1898,1403,1042,1326,0.699,156.3,6710,87,13606.79,0.282
2024-09-05,direct,(none),US,tablet,384,319,210,273,0.712,207.4,1395,18,2620.9,0.27
2024-09-05,newsletter,email,US,desktop,392,309,203,212,0.542,182.6,1532,16,2453.26,0.479
2024-09-05,newsletter,email,US,mobile,600,472,338,379,0.632,191.9,2182,27,4634.76,0.401
2024-09-05,newsletter,email,US,tablet,108,90,56,59,0.555,175.9,439,5,818.07,0.457
2024-09-05,google,organic,UK,desktop,1083,861,596,649,0.6,197.6,4350,34,4685.56,0.415
2024-09-05,google,organic,UK,mobile,1839,1304,919,1252,0.681,163.2,6305,62,7462.44,0.302
2024-09-05,google,organic,UK,tablet,299,229,161,178,0.595,189.7,1137,10,1421.19,0.387
2024-09-05,referral,referral,FR,desktop,248,206,128,134,0.541,151.4,979,4,438.77,0.459
2024-09-05,referral,referral,FR,mobile,470,388,251,248,0.53,129.8,1756,9,933.73,0.473
2024-09-05,referral,referral,FR,tablet,92,77,44,49,0.54,205.9,394,1,122.13,0.41
2024-09-05,direct,(none),DE,desktop,250,197,146,146,0.586,171.6,912,5,515.4,0.431
2024-09-05,direct,(none),DE,mobile,386,318,188,237,0.614,153.3,1486,10,1235.28,0.431
2024-09-05,direct,(none),DE,tablet,61,48,31,34,0.56,169.1,218,1,122.58,0.388
2024-09-06,google,organic,US,desktop,1581,1336,740,1059,0.67,169.9,5943,63,8727.44,0.346
2024-09-06,google,organic,US,mobile,2901,2308,1494,1951,0.673,160.2,9518,102,14500.24,0.279
2024-09-06,google,organic,US,tablet,523,392,271,309,0.591,232.0,1869,16,2189.29,0.427
2024-09-06,direct,(none),US,desktop,1420,1120,654,960,0.676,187.7,5772,66,10367.57,0.349
2024-09-06,direct,(none),US,mobile,2480,2102,1489,1713,0.691,206.0,9599,110,18770.15,0.318
2024-09-06,direct,(none),US,tablet,362,274,176,263,0.728,187.5,1372,16,2651.69,0.271
2024-09-06,newsletter,email,US,desktop,395,322,250,232,0.589,172.0,1539,20,3349.67,0.456
2024-09-06,newsletter,email,US,mobile,723,616,414,451,0.624,212.6,2921,37,7010.0,0.409
2024-09-06,newsletter,email,US,tablet,112,90,58,71,0.64,213.8,498,4,696.41,0.321
2024-09-06,google,organic,UK,desktop,830,650,480,489,0.589,179.5,3436,27,4132.31,0.411
2024-09-06,google,organic,UK,mobile,1528,1155,739,895,0.586,131.5,6763,46,7219.76,0.386
2024-09-06,google,organic,UK,tablet,278,213,133,179,0.647,195.3,1118,9,1273.65,0.324
2024-09-06,referral,referral,FR,desktop,274,220,188,156,0.571,182.9,1082,5,561.55,0.462
2024-09-06,referral,referral,FR,mobile,459,353,231,248,0.541,143.4,1601,7,693.81,0.417
2024-09-06,referral,referral,FR,tablet,93,79,45,55,0.593,149.6,369,1,115.6,0.369
2024-09-06,direct,(none),DE,desktop,172,132,90,113,0.659,152.2,630,3,359.5,0.289
2024-09-06,direct,(none),DE,mobile,407,325,230,241,0.593,185.1,1675,10,1216.1,0.381
2024-09-06,direct,(none),DE,tablet,58,44,27,36,0.638,228.8,187,1,116.95,0.403
2024-09-07,google,organic,US,desktop,1398,1117,693,839,0.6,200.5,5355,50,6664.38,0.395
2024-09-07,google,organic,US,mobile,2367,1986,1187,1489,0.629,142.5,8934,90,12319.05,0.351
2024-09-07,google,organic,US,tablet,377,336,242,254,0.674,188.6,1393,11,1409.2,0.311
2024-09-07,direct,(none),US,desktop,853,661,432,613,0.719,163.2,3312,35,5518.18,0.264
2024-09-07,direct,(none),US,mobile,1639,1276,950,1166,0.712,177.4,6424,74,12313.82,0.329
2024-09-07,direct,(none),US,tablet,297,236,149,212,0.715,220.1,946,11,1675.13,0.266
2024-09-07,newsletter,email,US,desktop,314,273,175,185,0.592,135.2,1033,16,2901.61,0.415
2024-09-07,newsletter,email,US,mobile,499,409,213,292,0.587,151.8,1992,18,2735.22,0.412
2024-09-07,newsletter,email,US,tablet,85,66,46,49,0.579,154.9,344,4,654.98,0.391
2024-09-07,google,organic,UK,desktop,535,408,247,321,0.601,157.3,2001,17,2400.27,0.426
2024-09-07,google,organic,UK,mobile,1080,866,643,616,0.571,216.4,3597,33,4431.67,0.436
2024-09-07,google,organic,UK,tablet,279,219,125,176,0.631,175.4,1089,9,1166.85,0.382
2024-09-07,referral,referral,FR,desktop,224,195,124,118,0.531,203.8,751,4,434.03,0.465
2024-09-07,referral,referral,FR,mobile,447,379,270,252,0.565,161.3,1697,9,1005.76,0.439
2024-09-07,referral,referral,FR,tablet,59,47,29,33,0.569,125.6,247,1,100.61,0.445
2024-09-07,direct,(none),DE,desktop,175,154,104,104,0.599,185.2,750,5,591.13,0.419
2024-09-07,direct,(none),DE,mobile,257,204,154,147,0.572,117.0,981,7,854.78,0.445
2024-09-07,direct,(none),DE,tablet,51,41,28,31,0.616,127.1,190,1,119.63,0.369
2024-09-08,google,organic,US,desktop,1341,1085,743,863,0.644,208.4,4169,42,6485.08,0.344
2024-09-08,google,organic,US,mobile,1392,1194,855,936,0.673,182.5,6005,54,8496.14,0.345
2024-09-08,google,organic,US,tablet,346,271,160,230,0.666,195.8,1235,12,1635.36,0.357
2024-09-08,direct,(none),US,desktop,747,566,366,560,0.75,148.7,3054,26,3950.45,0.222
2024-09-08,direct,(none),US,mobile,901,734,477,603,0.67,166.1,3480,36,5491.31,0.32
2024-09-08,direct,(none),US,tablet,222,172,107,153,0.693,152.5,790,8,1133.69,0.326
2024-09-08,newsletter,email,US,desktop,328,262,173,183,0.56,208.8,1424,15,2299.88,0.452
2024-09-08,newsletter,email,US,mobile,457,356,243,277,0.607,158.8,2120,18,2683.77,0.4
2024-09-08,newsletter,email,US,tablet,103,80,48,61,0.596,173.3,406,4,596.11,0.48
2024-09-08,google,organic,UK,desktop,431,376,266,257,0.597,230.6,1375,14,1516.77,0.366
2024-09-08,google,organic,UK,mobile,905,696,459,537,0.594,125.0,3503,27,3624.83,0.411
2024-09-08,google,organic,UK,tablet,212,168,119,126,0.596,160.6,892,7,951.77,0.375
2024-09-08,referral,referral,FR,desktop,168,143,103,92,0.548,243.2,650,2,215.15,0.452
2024-09-08,referral,referral,FR,mobile,303,257,156,155,0.513,196.3,1064,7,828.1,0.466
2024-09-08,referral,referral,FR,tablet,62,51,35,33,0.547,191.4,181,1,79.76,0.437
2024-09-08,direct,(none),DE,desktop,115,89,58,64,0.564,105.1,434,3,349.88,0.469
2024-09-08,direct,(none),DE,mobile,265,191,121,148,0.562,158.2,1147,6,765.44,0.437
2024-09-08,direct,(none),DE,tablet,34,28,20,20,0.61,193.2,110,0,0.0,0.403
2024-09-09,google,organic,US,desktop,1441,1247,760,954,0.663,205.7,5907,41,5793.83,0.339
2024-09-09,google,organic,US,mobile,3386,2770,2039,2260,0.668,178.0,12771,136,17064.51,0.357
2024-09-09,google,organic,US,tablet,485,371,264,301,0.621,190.2,1706,12,1744.21,0.383
2024-09-09,direct,(none),US,desktop,991,765,431,739,0.746,217.5,3978,45,6686.05,0.265
2024-09-09,direct,(none),US,mobile,2019,1630,1158,1539,0.762,169.5,6418,83,12639.32,0.243
2024-09-09,direct,(none),US,tablet,404,292,182,276,0.685,213.8,1463,16,2586.8,0.3
2024-09-09,newsletter,email,US,desktop,440,383,288,250,0.568,175.1,1527,17,2945.47,0.515
2024-09-09,newsletter,email,US,mobile,656,503,324,382,0.582,149.3,2315,34,5495.44,0.46
2024-09-09,newsletter,email,US,tablet,131,99,62,76,0.587,149.7,424,5,833.01,0.401
2024-09-09,google,organic,UK,desktop,1175,897,475,723,0.616,224.5,4362,30,3393.23,0.421
2024-09-09,google,organic,UK,mobile,1460,1258,873,870,0.596,211.5,4902,37,4476.48,0.429
2024-09-09,google,organic,UK,tablet,334,261,146,190,0.572,151.2,1075,10,1501.56,0.456
2024-09-09,referral,referral,FR,desktop,254,196,124,142,0.561,222.4,895,5,642.57,0.427
2024-09-09,referral,referral,FR,mobile,441,346,229,238,0.54,203.9,1378,8,903.17,0.492
2024-09-09,referral,referral,FR,tablet,106,79,49,51,0.488,150.0,322,2,215.98,0.532
2024-09-09,direct,(none),DE,desktop,212,173,115,120,0.569,134.5,830,6,866.04,0.463
2024-09-09,direct,(none),DE,mobile,407,333,225,245,0.603,177.1,1597,9,1067.26,0.359
2024-09-09,direct,(none),DE,tablet,66,50,33,40,0.615,195.8,263,1,124.67,0.37
2024-09-10,google,organic,US,desktop,1403,1152,778,958,0.683,179.3,4358,48,7196.63,0.329
2024-09-10,google,organic,US,mobile,2838,2081,1260,1888,0.666,135.0,10166,99,15135.05,0.351
2024-09-10,google,organic,US,tablet,586,475,292,369,0.63,154.8,2296,19,2576.16,0.371
2024-09-10,direct,(none),US,desktop,1540,1272,787,1117,0.725,224.6,6048,54,7757.16,0.253
2024-09-10,direct,(none),US,mobile,2372,2016,1264,1652,0.697,181.2,8841,90,13671.97,0.268
2024-09-10,direct,(none),US,tablet,423,308,174,311,0.736,146.6,1486,17,2777.35,0.26
2024-09-10,newsletter,email,US,desktop,535,427,308,314,0.588,237.5,2189,25,4201.23,0.403
2024-09-10,newsletter,email,US,mobile,670,501,309,428,0.64,147.5,2316,31,4936.03,0.371
2024-09-10,newsletter,email,US,tablet,118,96,69,72,0.617,172.8,463,5,753.81,0.347
2024-09-10,google,organic,UK,desktop,1024,784,454,622,0.608,133.3,4291,29,4067.17,0.377
2024-09-10,google,organic,UK,mobile,1386,1173,779,940,0.678,167.4,4900,45,6323.5,0.325
2024-09-10,google,organic,UK,tablet,411,324,192,242,0.589,172.6,1751,12,1755.44,0.425
2024-09-10,referral,referral,FR,desktop,332,270,183,189,0.571,164.7,1160,6,762.49,0.376
2024-09-10,referral,referral,FR,mobile,349,275,196,192,0.551,148.4,1301,5,577.67,0.437
2024-09-10,referral,referral,FR,tablet,83,67,44,44,0.535,207.9,331,1,107.97,0.425
2024-09-10,direct,(none),DE,desktop,187,153,97,111,0.596,161.9,717,4,563.34,0.398
2024-09-10,direct,(none),DE,mobile,286,223,157,164,0.577,140.0,978,6,657.64,0.431
2024-09-10,direct,(none),DE,tablet,62,51,32,38,0.617,166.7,203,1,104.46,0.438
2024-09-11,google,organic,US,desktop,1871,1437,919,1067,0.57,218.7,7847,66,9476.15,0.386
2024-09-11,google,organic,US,mobile,2476,1812,1180,1694,0.684,169.7,9479,95,11571.96,0.362
2024-09-11,google,organic,US,tablet,598,490,347,407,0.682,187.9,2528,19,2758.27,0.352
2024-09-11,direct,(none),US,desktop,872,712,497,574,0.658,187.6,2970,38,5845.24,0.316
2024-09-11,direct,(none),US,mobile,2293,1796,1210,1759,0.767,155.2,8490,91,13797.87,0.273
2024-09-11,direct,(none),US,tablet,388,315,216,285,0.735,130.7,1765,13,2294.29,0.278
2024-09-11,newsletter,email,US,desktop,451,355,283,269,0.598,180.5,1579,20,3212.96,0.373
2024-09-11,newsletter,email,US,mobile,750,580,413,456,0.608,178.5,2936,38,5368.72,0.446
2024-09-11,newsletter,email,US,tablet,122,100,69,61,0.508,162.3,489,5,844.09,0.496
2024-09-11,google,organic,UK,desktop,1182,950,698,696,0.59,176.6,4113,36,4575.67,0.403
2024-09-11,google,organic,UK,mobile,1482,1158,763,825,0.557,117.9,5515,32,4095.72,0.429
2024-09-11,google,organic,UK,tablet,313,241,179,202,0.646,139.2,1125,10,1227.45,0.352
2024-09-11,referral,referral,FR,desktop,344,267,192,180,0.525,102.0,1429,7,801.08,0.433
2024-09-11,referral,referral,FR,mobile,406,343,230,221,0.547,186.0,1728,8,846.58,0.402
2024-09-11,referral,referral,FR,tablet,90,68,40,52,0.586,203.6,345,1,125.75,0.448
2024-09-11,direct,(none),DE,desktop,212,165,109,124,0.586,239.7,754,4,541.0,0.395
2024-09-11,direct,(none),DE,mobile,379,313,205,216,0.571,178.7,1238,9,1146.77,0.488
2024-09-11,direct,(none),DE,tablet,54,42,26,32,0.608,138.9,181,1,106.19,0.371
2024-09-12,google,organic,US,desktop,2210,1798,1192,1533,0.694,190.4,8567,73,9698.92,0.274
2024-09-12,google,organic,US,mobile,2684,2117,1435,1741,0.649,170.1,9025,97,13039.23,0.361
2024-09-12,google,organic,US,tablet,405,329,230,271,0.67,174.7,1635,12,1668.01,0.325
2024-09-12,direct,(none),US,desktop,1449,1042,629,1134,0.783,114.4,5797,56,8856.87,0.242
2024-09-12,direct,(none),US,mobile,2096,1797,1139,1481,0.707,201.2,7414,93,15780.16,0.313
2024-09-12,direct,(none),US,tablet,298,234,157,211,0.711,182.1,1135,11,1678.61,0.261
2024-09-12,newsletter,email,US,desktop,416,307,204,238,0.574,155.3,1813,19,3109.69,0.404
2024-09-12,newsletter,email,US,mobile,659,535,343,382,0.58,201.8,2311,27,3792.52,0.468
2024-09-12,newsletter,email,US,tablet,140,115,73,75,0.541,172.4,513,5,705.94,0.395
2024-09-12,google,organic,UK,desktop,1112,835,564,675,0.608,195.9,4252,32,4203.41,0.389
2024-09-12,google,organic,UK,mobile,1500,1258,802,925,0.617,141.8,5702,42,5251.71,0.357
2024-09-12,google,organic,UK,tablet,290,208,144,179,0.619,167.4,906,9,1110.63,0.421
2024-09-12,referral,referral,FR,desktop,311,267,178,180,0.58,192.5,1098,6,615.97,0.49
2024-09-12,referral,referral,FR,mobile,457,366,249,237,0.52,215.7,1517,7,759.74,0.431
2024-09-12,referral,referral,FR,tablet,99,78,38,54,0.555,194.9,350,1,109.09,0.427
2024-09-12,direct,(none),DE,desktop,195,147,98,122,0.627,192.5,596,5,637.08,0.414
2024-09-12,direct,(none),DE,mobile,307,244,168,179,0.584,194.9,1133,7,788.84,0.457
2024-09-12,direct,(none),DE,tablet,55,41,27,32,0.599,144.6,192,1,113.84,0.482
2024-09-13,google,organic,US,desktop,1775,1357,1040,1204,0.679,199.6,6020,69,10290.82,0.325
2024-09-13,google,organic,US,mobile,2299,1837,1380,1510,0.657,169.8,8311,79,10352.5,0.342
2024-09-13,google,organic,US,tablet,617,526,326,426,0.691,200.6,2427,22,2850.76,0.299
2024-09-13,direct,(none),US,desktop,1418,1065,644,1036,0.731,158.7,5678,55,8691.67,0.276
2024-09-13,direct,(none),US,mobile,1909,1508,941,1373,0.719,154.0,6905,86,12117.77,0.27
2024-09-13,direct,(none),US,tablet,391,280,212,296,0.758,138.5,1142,16,2257.74,0.261
2024-09-13,newsletter,email,US,desktop,463,372,234,290,0.626,200.3,1816,24,3527.01,0.412
2024-09-13,newsletter,email,US,mobile,672,546,355,353,0.526,205.8,2032,29,4471.91,0.4
2024-09-13,newsletter,email,US,tablet,109,88,56,62,0.572,155.3,405,5,694.98,0.421
2024-09-13,google,organic,UK,desktop,878,733,468,612,0.698,206.1,3206,27,2923.18,0.325
2024-09-13,google,organic,UK,mobile,1461,1174,729,877,0.601,175.1,5447,43,5589.11,0.347
2024-09-13,google,organic,UK,tablet,377,305,208,229,0.609,156.4,1415,11,1578.93,0.455
2024-09-13,referral,referral,FR,desktop,347,253,160,194,0.559,169.2,1278,5,590.23,0.375
2024-09-13,referral,referral,FR,mobile,375,284,185,189,0.505,151.4,1546,7,796.71,0.446
2024-09-13,referral,referral,FR,tablet,83,65,40,45,0.549,128.9,320,1,107.74,0.482
2024-09-13,direct,(none),DE,desktop,232,182,109,148,0.64,143.8,912,4,515.25,0.389
2024-09-13,direct,(none),DE,mobile,267,218,148,165,0.621,189.9,892,6,815.88,0.345
2024-09-13,direct,(none),DE,tablet,65,54,32,36,0.557,145.8,249,1,118.7,0.491
2024-09-14,google,organic,US,desktop,1374,1056,703,890,0.648,192.2,5906,49,7976.14,0.365
2024-09-14,google,organic,US,mobile,1972,1758,1148,1214,0.616,242.7,6761,63,8430.88,0.389
2024-09-14,google,organic,US,tablet,439,304,215,277,0.632,168.9,1902,15,2175.21,0.367
2024-09-14,direct,(none),US,desktop,1056,913,483,801,0.759,221.8,4102,41,5769.18,0.286
2024-09-14,direct,(none),US,mobile,1355,1166,793,1075,0.794,171.4,4207,56,7647.81,0.251
2024-09-14,direct,(none),US,tablet,297,246,172,206,0.695,176.4,1111,14,1969.13,0.287
2024-09-14,newsletter,email,US,desktop,317,245,142,158,0.502,130.7,1301,15,2560.42,0.475
2024-09-14,newsletter,email,US,mobile,515,445,330,312,0.607,185.5,2004,25,3946.58,0.38
2024-09-14,newsletter,email,US,tablet,107,80,59,61,0.572,144.5,374,4,610.53,0.408
2024-09-14,google,organic,UK,desktop,715,563,369,460,0.644,173.4,2731,21,2848.06,0.358
2024-09-14,google,organic,UK,mobile,1122,856,574,739,0.659,173.8,3860,32,3973.17,0.322
2024-09-14,google,organic,UK,tablet,182,143,96,106,0.586,156.3,609,4,480.25,0.407
2024-09-14,referral,referral,FR,desktop,185,146,90,97,0.524,190.2,640,3,364.27,0.441
2024-09-14,referral,referral,FR,mobile,413,324,194,220,0.535,181.9,1719,8,884.5,0.512
2024-09-14,referral,referral,FR,tablet,48,38,25,26,0.559,136.5,159,0,0.0,0.509
2024-09-14,direct,(none),DE,desktop,152,113,79,103,0.678,209.9,520,4,506.37,0.301
2024-09-14,direct,(none),DE,mobile,321,245,153,199,0.622,179.3,1192,8,1045.59,0.308
2024-09-14,direct,(none),DE,tablet,49,38,23,28,0.577,108.8,166,1,127.99,0.416
2024-09-15,google,organic,US,desktop,996,829,604,680,0.684,153.8,3366,40,5058.25,0.328
2024-09-15,google,organic,US,mobile,1482,1167,806,961,0.649,194.1,4811,47,6833.63,0.371
2024-09-15,google,organic,US,tablet,351,294,168,222,0.635,229.2,1465,13,1797.38,0.395
2024-09-15,direct,(none),US,desktop,882,652,464,607,0.689,200.5,2736,42,6366.83,0.284
2024-09-15,direct,(none),US,mobile,1210,951,627,928,0.767,181.9,3505,44,8324.51,0.235
2024-09-15,direct,(none),US,tablet,267,210,127,187,0.703,183.5,942,13,1915.66,0.272
2024-09-15,newsletter,email,US,desktop,315,263,173,177,0.563,128.7,1307,16,2469.91,0.44
2024-09-15,newsletter,email,US,mobile,439,379,229,246,0.562,160.6,1674,21,3413.78,0.407
2024-09-15,newsletter,email,US,tablet,96,75,54,64,0.671,156.4,367,4,743.98,0.322
2024-09-15,google,organic,UK,desktop,691,559,365,444,0.643,182.5,2679,21,2597.97,0.349
2024-09-15,google,organic,UK,mobile,1125,924,670,762,0.678,165.9,4218,33,3909.97,0.337
2024-09-15,google,organic,UK,tablet,209,158,101,126,0.605,139.3,770,5,658.27,0.403
2024-09-15,referral,referral,FR,desktop,200,163,120,105,0.528,159.5,788,3,359.71,0.493
2024-09-15,referral,referral,FR,mobile,370,294,171,206,0.559,178.1,1442,7,737.07,0.405
2024-09-15,referral,referral,FR,tablet,53,37,24,28,0.539,203.3,157,1,123.87,0.486
2024-09-15,direct,(none),DE,desktop,160,130,74,96,0.605,191.0,528,3,276.45,0.384
2024-09-15,direct,(none),DE,mobile,214,183,114,126,0.592,177.9,745,5,504.37,0.445
2024-09-15,direct,(none),DE,tablet,41,34,17,21,0.527,172.1,159,0,0.0,0.51
2024-09-16,google,organic,US,desktop,1993,1602,1065,1255,0.63,178.5,6618,64,9328.7,0.356
2024-09-16,google,organic,US,mobile,2644,2162,1470,1700,0.643,176.0,10189,101,14367.47,0.323
2024-09-16,google,organic,US,tablet,513,402,242,341,0.666,195.5,2035,16,2268.22,0.334
2024-09-16,direct,(none),US,desktop,1340,1078,710,958,0.715,209.9,4530,55,9262.49,0.266
2024-09-16,direct,(none),US,mobile,1845,1530,894,1372,0.744,166.8,7106,68,11539.26,0.231
2024-09-16,direct,(none),US,tablet,401,301,227,287,0.717,232.7,1362,16,2720.21,0.25
2024-09-16,newsletter,email,US,desktop,405,332,201,241,0.595,184.6,1271,21,3020.66,0.43
2024-09-16,newsletter,email,US,mobile,707,552,332,416,0.59,156.4,2931,38,6878.69,0.42
2024-09-16,newsletter,email,US,tablet,120,94,60,70,0.587,191.8,498,5,710.19,0.399
2024-09-16,google,organic,UK,desktop,1226,904,631,745,0.608,156.1,4715,42,5608.71,0.384
2024-09-16,google,organic,UK,mobile,1372,1092,643,837,0.61,178.3,3878,46,5387.49,0.384
2024-09-16,google,organic,UK,tablet,314,267,165,170,0.542,209.1,1016,9,1209.46,0.339
2024-09-16,referral,referral,FR,desktop,238,186,97,122,0.513,183.3,872,4,455.81,0.421
2024-09-16,referral,referral,FR,mobile,392,325,240,205,0.523,187.0,1567,8,862.49,0.452
2024-09-16,referral,referral,FR,tablet,104,83,56,58,0.559,158.1,386,2,214.01,0.452
2024-09-16,direct,(none),DE,desktop,197,148,101,115,0.584,170.7,588,5,625.15,0.44
2024-09-16,direct,(none),DE,mobile,364,269,180,211,0.582,154.0,1414,10,1343.36,0.439
2024-09-16,direct,(none),DE,tablet,63,49,29,37,0.592,204.5,275,1,100.85,0.391
2024-09-17,google,organic,US,desktop,2047,1807,1317,1416,0.692,157.1,6951,62,8217.89,0.331
2024-09-17,google,organic,US,mobile,3469,2823,1825,2134,0.615,177.0,13096,103,15483.01,0.372
2024-09-17,google,organic,US,tablet,582,465,314,365,0.627,170.7,2291,20,2552.49,0.376
