date,campaign_id,campaign_name,objective,placement,market,device,impressions,reach,clicks,link_clicks,cost,purchases,purchase_value,add_to_cart,landing_page_views,frequency
2024-08-26,meta_conv_prospecting_uk_003,UK - Conversions - Prospecting,Conversions,Feed,UK,desktop,6499,4011,121,83,53.15,1.4,173.12,5,71,1.62
2024-08-26,meta_conv_prospecting_uk_003,UK - Conversions - Prospecting,Conversions,Feed,UK,mobile,14797,8603,303,201,138.37,3.6,443.93,11,177,1.72
2024-08-26,meta_traffic_awareness_fr_004,FR - Traffic - Awareness,Traffic,Stories,FR,desktop,4722,3463,104,83,27.17,0.7,60.5,1,73,1.36
2024-08-26,meta_traffic_awareness_fr_004,FR - Traffic - Awareness,Traffic,Stories,FR,mobile,13483,11477,416,267,91.3,1.8,194.86,6,208,1.17
2024-08-26,meta_reels_conv_us_005,US - Reels - Conversions,Conversions,Reels,US,desktop,2563,1793,60,39,37.27,1.4,169.58,6,31,1.43
2024-08-26,meta_reels_conv_us_005,US - Reels - Conversions,Conversions,Reels,US,mobile,7641,5097,213,133,115.23,4.6,588.83,14,111,1.5
2024-08-26,meta_conv_prospecting_de_006,DE - Conversions - Prospecting,Conversions,Feed,DE,desktop,4009,3006,47,39,32.51,0.6,72.61,1,33,1.33
2024-08-26,meta_conv_prospecting_de_006,DE - Conversions - Prospecting,Conversions,Feed,DE,mobile,7939,5460,143,82,64.36,1.1,129.37,4,69,1.45
2024-08-27,meta_conv_prospecting_us_001,US - Conversions - Prospecting - LAL,Conversions,Feed,US,desktop,8544,4281,197,125,91.55,3.0,370.4,10,113,2.0
2024-08-27,meta_conv_prospecting_us_001,US - Conversions - Prospecting - LAL,Conversions,Feed,US,mobile,16050,9481,322,212,243.32,5.9,649.74,20,184,1.69
2024-08-27,meta_conv_retargeting_us_002,US - Conversions - Retargeting - DPA,Conversions,Feed,US,desktop,4193,1779,144,98,78.37,3.8,567.96,12,81,2.36
2024-08-27,meta_conv_retargeting_us_002,US - Conversions - Retargeting - DPA,Conversions,Feed,US,mobile,16516,6729,679,508,243.17,26.4,3977.32,84,403,2.45
2024-08-27,meta_conv_prospecting_uk_003,UK - Conversions - Prospecting,Conversions,Feed,UK,desktop,4376,2822,92,56,47.62,1.0,104.91,3,51,1.55
2024-08-27,meta_conv_prospecting_uk_003,UK - Conversions - Prospecting,Conversions,Feed,UK,mobile,20283,12295,316,258,139.87,3.7,478.64,11,209,1.65
2024-08-27,meta_traffic_awareness_fr_004,FR - Traffic - Awareness,Traffic,Stories,FR,desktop,5538,4226,142,108,31.09,0.8,82.83,2,91,1.31
2024-08-27,meta_traffic_awareness_fr_004,FR - Traffic - Awareness,Traffic,Stories,FR,mobile,17929,12911,539,352,115.44,2.7,286.8,9,302,1.39
2024-08-27,meta_reels_conv_us_005,US - Reels - Conversions,Conversions,Reels,US,desktop,2732,1474,62,45,38.19,1.4,166.67,4,36,1.85
2024-08-27,meta_reels_conv_us_005,US - Reels - Conversions,Conversions,Reels,US,mobile,8093,5534,190,156,119.03,4.0,493.2,11,121,1.46
2024-08-27,meta_conv_prospecting_de_006,DE - Conversions - Prospecting,Conversions,Feed,DE,desktop,2811,1821,46,29,24.05,0.5,63.11,1,22,1.54
2024-08-27,meta_conv_prospecting_de_006,DE - Conversions - Prospecting,Conversions,Feed,DE,mobile,10510,7968,162,112,75.56,1.7,206.5,5,97,1.32
2024-08-28,meta_conv_prospecting_us_001,US - Conversions - Prospecting - LAL,Conversions,Feed,US,desktop,6869,3874,147,102,93.9,2.2,268.07,6,90,1.77
2024-08-28,meta_conv_prospecting_us_001,US - Conversions - Prospecting - LAL,Conversions,Feed,US,mobile,20216,10387,474,292,244.64,6.0,714.41,15,264,1.95
2024-08-28,meta_conv_retargeting_us_002,US - Conversions - Retargeting - DPA,Conversions,Feed,US,desktop,3486,1515,179,98,67.45,3.5,479.44,13,85,2.3
2024-08-28,meta_conv_retargeting_us_002,US - Conversions - Retargeting - DPA,Conversions,Feed,US,mobile,15097,5210,501,381,256.17,16.6,2250.25,71,313,2.9
2024-08-28,meta_conv_prospecting_uk_003,UK - Conversions - Prospecting,Conversions,Feed,UK,desktop,5482,3603,90,57,49.63,1.2,133.45,3,50,1.52
2024-08-28,meta_conv_prospecting_uk_003,UK - Conversions - Prospecting,Conversions,Feed,UK,mobile,10584,7130,187,122,112.82,1.9,215.1,7,91,1.48
2024-08-28,meta_traffic_awareness_fr_004,FR - Traffic - Awareness,Traffic,Stories,FR,desktop,6206,5324,183,111,37.4,1.0,111.09,3,95,1.17
2024-08-28,meta_traffic_awareness_fr_004,FR - Traffic - Awareness,Traffic,Stories,FR,mobile,15354,10833,422,285,98.53,2.1,209.12,8,222,1.42
2024-08-28,meta_reels_conv_us_005,US - Reels - Conversions,Conversions,Reels,US,desktop,3424,2340,106,69,42.48,2.0,226.39,5,61,1.46
2024-08-28,meta_reels_conv_us_005,US - Reels - Conversions,Conversions,Reels,US,mobile,7854,4861,194,126,104.52,3.5,437.41,11,103,1.62
2024-08-28,meta_conv_prospecting_de_006,DE - Conversions - Prospecting,Conversions,Feed,DE,desktop,2594,1957,45,31,21.76,0.4,45.12,1,27,1.33
2024-08-28,meta_conv_prospecting_de_006,DE - Conversions - Prospecting,Conversions,Feed,DE,mobile,9211,5911,185,106,71.66,1.8,192.31,7,96,1.56
2024-08-29,meta_conv_prospecting_us_001,US - Conversions - Prospecting - LAL,Conversions,Feed,US,desktop,8084,4168,160,117,111.04,2.5,281.72,10,98,1.94
2024-08-29,meta_conv_prospecting_us_001,US - Conversions - Prospecting - LAL,Conversions,Feed,US,mobile,29649,15158,551,422,324.98,11.1,1570.83,40,359,1.96
2024-08-29,meta_conv_retargeting_us_002,US - Conversions - Retargeting - DPA,Conversions,Feed,US,desktop,4483,1914,191,107,82.28,6.4,1080.01,24,89,2.34
2024-08-29,meta_conv_retargeting_us_002,US - Conversions - Retargeting - DPA,Conversions,Feed,US,mobile,12709,5319,683,386,212.02,18.9,2617.13,75,324,2.39
2024-08-29,meta_conv_prospecting_uk_003,UK - Conversions - Prospecting,Conversions,Feed,UK,desktop,3558,2384,61,42,34.78,0.7,83.77,2,32,1.49
2024-08-29,meta_conv_prospecting_uk_003,UK - Conversions - Prospecting,Conversions,Feed,UK,mobile,19421,13139,362,244,166.36,5.2,637.45,19,210,1.48
2024-08-29,meta_traffic_awareness_fr_004,FR - Traffic - Awareness,Traffic,Stories,FR,desktop,5194,4726,169,101,32.13,1.2,108.44,4,83,1.1
2024-08-29,meta_traffic_awareness_fr_004,FR - Traffic - Awareness,Traffic,Stories,FR,mobile,22522,16499,562,387,116.84,3.1,336.53,9,339,1.36
2024-08-29,meta_reels_conv_us_005,US - Reels - Conversions,Conversions,Reels,US,desktop,2614,1618,66,41,37.6,1.1,149.55,4,34,1.61
2024-08-29,meta_reels_conv_us_005,US - Reels - Conversions,Conversions,Reels,US,mobile,6901,4179,155,117,104.58,3.5,386.8,9,94,1.65
2024-08-29,meta_conv_prospecting_de_006,DE - Conversions - Prospecting,Conversions,Feed,DE,desktop,3428,2898,52,33,23.76,0.4,44.75,1,27,1.18
2024-08-29,meta_conv_prospecting_de_006,DE - Conversions - Prospecting,Conversions,Feed,DE,mobile,10785,6566,164,112,78.12,1.9,215.32,6,93,1.64
2024-08-30,meta_conv_prospecting_us_001,US - Conversions - Prospecting - LAL,Conversions,Feed,US,desktop,7001,3724,135,98,90.76,2.0,230.85,5,84,1.88
2024-08-30,meta_conv_prospecting_us_001,US - Conversions - Prospecting - LAL,Conversions,Feed,US,mobile,23055,15823,449,337,313.29,7.5,942.41,28,286,1.46
2024-08-30,meta_conv_retargeting_us_002,US - Conversions - Retargeting - DPA,Conversions,Feed,US,desktop,3716,1485,119,93,60.42,3.4,512.29,9,72,2.5
2024-08-30,meta_conv_retargeting_us_002,US - Conversions - Retargeting - DPA,Conversions,Feed,US,mobile,12973,5581,452,301,222.11,12.4,1870.52,40,257,2.32
2024-08-30,meta_conv_prospecting_uk_003,UK - Conversions - Prospecting,Conversions,Feed,UK,desktop,5037,2854,107,70,51.87,1.2,139.53,3,59,1.76
2024-08-30,meta_conv_prospecting_uk_003,UK - Conversions - Prospecting,Conversions,Feed,UK,mobile,17316,10854,320,209,152.57,3.5,395.15,11,182,1.6
2024-08-30,meta_traffic_awareness_fr_004,FR - Traffic - Awareness,Traffic,Stories,FR,desktop,5383,4055,171,103,30.92,0.7,68.95,1,86,1.33
2024-08-30,meta_traffic_awareness_fr_004,FR - Traffic - Awareness,Traffic,Stories,FR,mobile,11622,8423,376,250,74.94,1.8,168.48,7,227,1.38
2024-08-30,meta_reels_conv_us_005,US - Reels - Conversions,Conversions,Reels,US,desktop,2868,1723,73,48,38.09,1.6,186.62,6,41,1.66
2024-08-30,meta_reels_conv_us_005,US - Reels - Conversions,Conversions,Reels,US,mobile,8889,6290,210,164,112.09,4.7,612.93,18,129,1.41
2024-08-30,meta_conv_prospecting_de_006,DE - Conversions - Prospecting,Conversions,Feed,DE,desktop,3097,2141,43,30,28.98,0.4,47.0,1,25,1.45
2024-08-30,meta_conv_prospecting_de_006,DE - Conversions - Prospecting,Conversions,Feed,DE,mobile,9043,6706,135,96,74.27,1.8,231.24,6,87,1.35
2024-08-31,meta_conv_prospecting_us_001,US - Conversions - Prospecting - LAL,Conversions,Feed,US,desktop,6065,3830,127,88,77.19,1.7,194.72,6,76,1.58
2024-08-31,meta_conv_prospecting_us_001,US - Conversions - Prospecting - LAL,Conversions,Feed,US,mobile,15709,7985,326,214,181.72,4.6,622.22,14,182,1.97
2024-08-31,meta_conv_retargeting_us_002,US - Conversions - Retargeting - DPA,Conversions,Feed,US,desktop,3252,1292,153,84,59.89,4.9,697.41,11,73,2.52
2024-08-31,meta_conv_retargeting_us_002,US - Conversions - Retargeting - DPA,Conversions,Feed,US,mobile,9042,3536,378,227,180.04,11.8,1573.66,36,191,2.56
2024-08-31,meta_conv_prospecting_uk_003,UK - Conversions - Prospecting,Conversions,Feed,UK,desktop,3838,2318,94,54,35.64,1.0,111.82,3,45,1.66
2024-08-31,meta_conv_prospecting_uk_003,UK - Conversions - Prospecting,Conversions,Feed,UK,mobile,11368,6103,218,140,112.19,3.2,366.02,11,113,1.86
2024-08-31,meta_traffic_awareness_fr_004,FR - Traffic - Awareness,Traffic,Stories,FR,desktop,4286,3042,116,86,23.71,0.8,81.15,3,68,1.41
2024-08-31,meta_traffic_awareness_fr_004,FR - Traffic - Awareness,Traffic,Stories,FR,mobile,11379,9059,295,198,73.56,1.8,196.21,5,157,1.26
2024-08-31,meta_reels_conv_us_005,US - Reels - Conversions,Conversions,Reels,US,desktop,2002,1288,48,35,26.72,1.1,139.04,4,27,1.55
2024-08-31,meta_reels_conv_us_005,US - Reels - Conversions,Conversions,Reels,US,mobile,5000,3466,109,95,59.94,3.2,405.46,13,77,1.44
2024-08-31,meta_conv_prospecting_de_006,DE - Conversions - Prospecting,Conversions,Feed,DE,desktop,2468,1654,40,26,19.92,0.4,43.6,1,20,1.49
2024-08-31,meta_conv_prospecting_de_006,DE - Conversions - Prospecting,Conversions,Feed,DE,mobile,6388,5067,112,69,61.1,1.0,116.52,3,57,1.26
2024-09-01,meta_conv_prospecting_us_001,US - Conversions - Prospecting - LAL,Conversions,Feed,US,desktop,4816,2954,123,71,60.46,1.5,175.7,5,58,1.63
2024-09-01,meta_conv_prospecting_us_001,US - Conversions - Prospecting - LAL,Conversions,Feed,US,mobile,12138,7149,258,170,153.84,3.1,346.85,11,130,1.7
2024-09-01,meta_conv_retargeting_us_002,US - Conversions - Retargeting - DPA,Conversions,Feed,US,desktop,3044,1266,119,79,44.94,4.6,750.0,13,63,2.4
2024-09-01,meta_conv_retargeting_us_002,US - Conversions - Retargeting - DPA,Conversions,Feed,US,mobile,10160,3881,392,255,202.33,9.4,1427.71,33,206,2.62
2024-09-01,meta_conv_prospecting_uk_003,UK - Conversions - Prospecting,Conversions,Feed,UK,desktop,2611,1648,49,40,28.57,0.7,73.6,2,32,1.58
2024-09-01,meta_conv_prospecting_uk_003,UK - Conversions - Prospecting,Conversions,Feed,UK,mobile,9750,6443,168,98,95.1,1.7,185.78,6,84,1.51
2024-09-01,meta_traffic_awareness_fr_004,FR - Traffic - Awareness,Traffic,Stories,FR,desktop,3215,2724,93,69,19.58,0.5,52.6,2,63,1.18
2024-09-01,meta_traffic_awareness_fr_004,FR - Traffic - Awareness,Traffic,Stories,FR,mobile,11855,10401,460,270,68.83,2.0,214.74,6,246,1.14
2024-09-01,meta_reels_conv_us_005,US - Reels - Conversions,Conversions,Reels,US,desktop,1367,857,41,29,22.93,0.9,103.78,3,25,1.59
2024-09-01,meta_reels_conv_us_005,US - Reels - Conversions,Conversions,Reels,US,mobile,6432,4053,173,110,94.4,2.9,365.86,10,91,1.59
2024-09-01,meta_conv_prospecting_de_006,DE - Conversions - Prospecting,Conversions,Feed,DE,desktop,2131,1569,38,25,16.41,0.4,40.64,1,21,1.36
2024-09-01,meta_conv_prospecting_de_006,DE - Conversions - Prospecting,Conversions,Feed,DE,mobile,4813,4208,91,57,46.54,0.9,104.96,3,50,1.14
2024-09-02,meta_conv_prospecting_us_001,US - Conversions - Prospecting - LAL,Conversions,Feed,US,desktop,6669,3760,143,89,85.86,1.8,205.96,5,72,1.77
2024-09-02,meta_conv_prospecting_us_001,US - Conversions - Prospecting - LAL,Conversions,Feed,US,mobile,24975,12493,569,349,316.97,10.3,1377.14,40,306,2.0
2024-09-02,meta_conv_retargeting_us_002,US - Conversions - Retargeting - DPA,Conversions,Feed,US,desktop,3411,1331,113,83,65.0,4.0,553.32,18,70,2.56
2024-09-02,meta_conv_retargeting_us_002,US - Conversions - Retargeting - DPA,Conversions,Feed,US,mobile,11748,4806,497,364,200.61,16.2,2325.45,60,301,2.44
2024-09-02,meta_conv_prospecting_uk_003,UK - Conversions - Prospecting,Conversions,Feed,UK,desktop,4358,2790,75,53,40.6,1.1,128.62,3,44,1.56
2024-09-02,meta_conv_prospecting_uk_003,UK - Conversions - Prospecting,Conversions,Feed,UK,mobile,17251,9540,416,243,141.99,4.6,459.54,19,197,1.81
2024-09-02,meta_traffic_awareness_fr_004,FR - Traffic - Awareness,Traffic,Stories,FR,desktop,4662,3230,168,103,28.41,0.8,77.9,2,86,1.44
2024-09-02,meta_traffic_awareness_fr_004,FR - Traffic - Awareness,Traffic,Stories,FR,mobile,16018,11764,363,239,104.09,1.9,192.55,5,189,1.36
2024-09-02,meta_reels_conv_us_005,US - Reels - Conversions,Conversions,Reels,US,desktop,2941,1874,83,49,39.71,1.5,191.95,5,43,1.57
2024-09-02,meta_reels_conv_us_005,US - Reels - Conversions,Conversions,Reels,US,mobile,8244,5072,221,169,118.18,4.1,480.51,11,143,1.63
2024-09-02,meta_conv_prospecting_de_006,DE - Conversions - Prospecting,Conversions,Feed,DE,desktop,3368,2513,62,41,26.89,0.6,75.37,2,38,1.34
2024-09-02,meta_conv_prospecting_de_006,DE - Conversions - Prospecting,Conversions,Feed,DE,mobile,7417,5745,119,85,71.2,1.4,154.84,5,69,1.29
2024-09-03,meta_conv_prospecting_us_001,US - Conversions - Prospecting - LAL,Conversions,Feed,US,desktop,8963,4388,157,121,104.7,2.1,260.08,7,101,2.04
2024-09-03,meta_conv_prospecting_us_001,US - Conversions - Prospecting - LAL,Conversions,Feed,US,mobile,19177,9674,484,316,237.87,5.7,678.19,18,273,1.98
2024-09-03,meta_conv_retargeting_us_002,US - Conversions - Retargeting - DPA,Conversions,Feed,US,desktop,4397,1945,141,87,77.2,2.9,466.39,9,71,2.26
2024-09-03,meta_conv_retargeting_us_002,US - Conversions - Retargeting - DPA,Conversions,Feed,US,mobile,12052,4911,438,325,235.47,10.3,1536.33,42,279,2.45
2024-09-03,meta_conv_prospecting_uk_003,UK - Conversions - Prospecting,Conversions,Feed,UK,desktop,6924,4282,144,91,56.92,1.1,149.79,3,73,1.62
2024-09-03,meta_conv_prospecting_uk_003,UK - Conversions - Prospecting,Conversions,Feed,UK,mobile,15311,7826,330,219,140.9,2.8,361.56,11,159,1.96
2024-09-03,meta_traffic_awareness_fr_004,FR - Traffic - Awareness,Traffic,Stories,FR,desktop,5615,4825,224,122,33.79,0.7,76.16,3,99,1.16
2024-09-03,meta_traffic_awareness_fr_004,FR - Traffic - Awareness,Traffic,Stories,FR,mobile,11438,8976,293,197,73.14,1.2,118.57,3,165,1.27
2024-09-03,meta_reels_conv_us_005,US - Reels - Conversions,Conversions,Reels,US,desktop,3324,2241,81,51,37.56,0.8,108.1,2,42,1.48
2024-09-03,meta_reels_conv_us_005,US - Reels - Conversions,Conversions,Reels,US,mobile,9144,5963,215,152,116.93,3.2,363.57,9,130,1.53
2024-09-03,meta_conv_prospecting_de_006,DE - Conversions - Prospecting,Conversions,Feed,DE,desktop,3075,2140,54,34,25.02,0.4,38.61,1,31,1.44
2024-09-03,meta_conv_prospecting_de_006,DE - Conversions - Prospecting,Conversions,Feed,DE,mobile,8594,6313,133,93,75.29,1.3,152.53,4,72,1.36
2024-09-04,meta_conv_prospecting_us_001,US - Conversions - Prospecting - LAL,Conversions,Feed,US,desktop,9473,4967,220,154,116.48,2.6,321.66,7,138,1.91
2024-09-04,meta_conv_prospecting_us_001,US - Conversions - Prospecting - LAL,Conversions,Feed,US,mobile,21080,11338,425,336,277.17,4.9,620.46,15,291,1.86
2024-09-04,meta_conv_retargeting_us_002,US - Conversions - Retargeting - DPA,Conversions,Feed,US,desktop,4390,1804,175,112,89.66,3.9,543.9,17,99,2.43
2024-09-04,meta_conv_retargeting_us_002,US - Conversions - Retargeting - DPA,Conversions,Feed,US,mobile,13009,4990,430,291,262.36,7.6,1177.85,25,246,2.61
2024-09-04,meta_conv_prospecting_uk_003,UK - Conversions - Prospecting,Conversions,Feed,UK,desktop,5944,3791,94,77,53.89,1.0,96.14,3,68,1.57
2024-09-04,meta_conv_prospecting_uk_003,UK - Conversions - Prospecting,Conversions,Feed,UK,mobile,16659,10378,289,193,148.85,3.4,468.25,11,165,1.61
2024-09-04,meta_traffic_awareness_fr_004,FR - Traffic - Awareness,Traffic,Stories,FR,desktop,5019,3752,155,95,27.7,0.7,71.86,2,73,1.34
2024-09-04,meta_traffic_awareness_fr_004,FR - Traffic - Awareness,Traffic,Stories,FR,mobile,19313,15370,699,423,102.63,2.3,222.48,7,338,1.26
2024-09-04,meta_reels_conv_us_005,US - Reels - Conversions,Conversions,Reels,US,desktop,2963,1872,87,55,34.8,1.0,113.05,3,46,1.58
2024-09-04,meta_reels_conv_us_005,US - Reels - Conversions,Conversions,Reels,US,mobile,8166,4788,274,153,111.02,3.6,511.32,10,133,1.71
2024-09-04,meta_conv_prospecting_de_006,DE - Conversions - Prospecting,Conversions,Feed,DE,desktop,3570,2277,50,38,23.81,0.4,43.07,1,31,1.57
2024-09-04,meta_conv_prospecting_de_006,DE - Conversions - Prospecting,Conversions,Feed,DE,mobile,12185,7683,226,145,90.99,1.7,195.71,7,126,1.59
2024-09-05,meta_conv_prospecting_us_001,US - Conversions - Prospecting - LAL,Conversions,Feed,US,desktop,5859,3062,129,85,75.42,1.2,138.81,3,66,1.91
2024-09-05,meta_conv_prospecting_us_001,US - Conversions - Prospecting - LAL,Conversions,Feed,US,mobile,32537,19094,655,450,305.43,5.5,738.1,15,404,1.7
2024-09-05,meta_conv_retargeting_us_002,US - Conversions - Retargeting - DPA,Conversions,Feed,US,desktop,4076,1629,156,104,72.68,3.2,493.17,11,85,2.5
2024-09-05,meta_conv_retargeting_us_002,US - Conversions - Retargeting - DPA,Conversions,Feed,US,mobile,12293,4654,511,335,247.66,9.6,1346.73,35,298,2.64
2024-09-05,meta_conv_prospecting_uk_003,UK - Conversions - Prospecting,Conversions,Feed,UK,desktop,6026,4155,132,72,62.87,0.9,108.41,2,65,1.45
2024-09-05,meta_conv_prospecting_uk_003,UK - Conversions - Prospecting,Conversions,Feed,UK,mobile,17098,11609,345,229,149.85,3.3,413.33,11,189,1.47
2024-09-05,meta_traffic_awareness_fr_004,FR - Traffic - Awareness,Traffic,Stories,FR,desktop,5434,4223,147,108,30.81,0.7,67.93,2,90,1.29
2024-09-05,meta_traffic_awareness_fr_004,FR - Traffic - Awareness,Traffic,Stories,FR,mobile,16030,11927,591,349,96.98,2.1,192.03,7,281,1.34
2024-09-05,meta_reels_conv_us_005,US - Reels - Conversions,Conversions,Reels,US,desktop,2703,1712,79,52,45.37,1.1,119.93,3,42,1.58
2024-09-05,meta_reels_conv_us_005,US - Reels - Conversions,Conversions,Reels,US,mobile,8400,4845,254,165,116.91,3.2,453.63,11,142,1.73
2024-09-05,meta_conv_prospecting_de_006,DE - Conversions - Prospecting,Conversions,Feed,DE,desktop,3290,2343,36,29,25.26,0.3,38.83,1,23,1.4
2024-09-05,meta_conv_prospecting_de_006,DE - Conversions - Prospecting,Conversions,Feed,DE,mobile,7225,5406,130,84,62.34,1.0,115.31,3,70,1.34
2024-09-06,meta_conv_prospecting_us_001,US - Conversions - Prospecting - LAL,Conversions,Feed,US,desktop,7712,5294,195,113,87.12,1.9,251.5,5,100,1.46
2024-09-06,meta_conv_prospecting_us_001,US - Conversions - Prospecting - LAL,Conversions,Feed,US,mobile,19274,11619,366,267,278.87,3.5,420.89,12,218,1.66
2024-09-06,meta_conv_retargeting_us_002,US - Conversions - Retargeting - DPA,Conversions,Feed,US,desktop,2118,979,84,56,42.22,2.3,372.52,7,45,2.16
2024-09-06,meta_conv_retargeting_us_002,US - Conversions - Retargeting - DPA,Conversions,Feed,US,mobile,18136,7145,647,447,278.28,15.1,2299.35,56,382,2.54
2024-09-06,meta_conv_prospecting_uk_003,UK - Conversions - Prospecting,Conversions,Feed,UK,desktop,5164,3407,93,67,49.52,0.8,93.42,2,57,1.52
2024-09-06,meta_conv_prospecting_uk_003,UK - Conversions - Prospecting,Conversions,Feed,UK,mobile,17395,10703,321,228,157.02,3.0,388.88,10,195,1.63
2024-09-06,meta_traffic_awareness_fr_004,FR - Traffic - Awareness,Traffic,Stories,FR,desktop,4007,3250,107,66,28.78,0.4,39.03,1,61,1.23
2024-09-06,meta_traffic_awareness_fr_004,FR - Traffic - Awareness,Traffic,Stories,FR,mobile,15532,11794,545,319,98.32,1.8,159.02,7,277,1.32
2024-09-06,meta_reels_conv_us_005,US - Reels - Conversions,Conversions,Reels,US,desktop,2606,1790,69,47,38.21,0.9,123.2,2,44,1.46
2024-09-06,meta_reels_conv_us_005,US - Reels - Conversions,Conversions,Reels,US,mobile,10866,7376,299,192,125.08,3.4,426.09,11,157,1.47
2024-09-06,meta_conv_prospecting_de_006,DE - Conversions - Prospecting,Conversions,Feed,DE,desktop,2575,2128,46,29,22.5,0.3,34.64,1,23,1.21
2024-09-06,meta_conv_prospecting_de_006,DE - Conversions - Prospecting,Conversions,Feed,DE,mobile,9206,6014,147,114,70.0,1.4,171.55,6,98,1.53
2024-09-07,meta_conv_prospecting_us_001,US - Conversions - Prospecting - LAL,Conversions,Feed,US,desktop,5053,2658,151,92,70.4,1.5,176.68,4,72,1.9
2024-09-07,meta_conv_prospecting_us_001,US - Conversions - Prospecting - LAL,Conversions,Feed,US,mobile,15146,8416,387,250,206.86,3.8,497.46,14,213,1.8
2024-09-07,meta_conv_retargeting_us_002,US - Conversions - Retargeting - DPA,Conversions,Feed,US,desktop,3614,1497,185,110,60.05,2.9,352.63,10,97,2.41
2024-09-07,meta_conv_retargeting_us_002,US - Conversions - Retargeting - DPA,Conversions,Feed,US,mobile,8362,3328,330,205,165.91,6.2,908.67,23,173,2.51
2024-09-07,meta_conv_prospecting_uk_003,UK - Conversions - Prospecting,Conversions,Feed,UK,desktop,4281,2547,89,55,43.5,0.7,85.9,2,49,1.68
2024-09-07,meta_conv_prospecting_uk_003,UK - Conversions - Prospecting,Conversions,Feed,UK,mobile,9651,5062,203,135,109.87,1.6,205.9,5,117,1.91
2024-09-07,meta_traffic_awareness_fr_004,FR - Traffic - Awareness,Traffic,Stories,FR,desktop,5174,4297,163,101,28.49,0.6,55.7,2,80,1.2
2024-09-07,meta_traffic_awareness_fr_004,FR - Traffic - Awareness,Traffic,Stories,FR,mobile,10733,8638,359,233,63.66,1.6,156.84,5,210,1.24
2024-09-07,meta_reels_conv_us_005,US - Reels - Conversions,Conversions,Reels,US,desktop,1740,1111,38,23,28.0,0.5,67.26,1,18,1.56
2024-09-07,meta_reels_conv_us_005,US - Reels - Conversions,Conversions,Reels,US,mobile,6155,3601,164,110,78.93,2.4,313.66,4,90,1.71
2024-09-07,meta_conv_prospecting_de_006,DE - Conversions - Prospecting,Conversions,Feed,DE,desktop,1883,1376,23,20,15.67,0.2,25.05,0,17,1.37
2024-09-07,meta_conv_prospecting_de_006,DE - Conversions - Prospecting,Conversions,Feed,DE,mobile,5278,3563,68,57,47.55,0.7,76.69,2,48,1.48
2024-09-08,meta_conv_prospecting_us_001,US - Conversions - Prospecting - LAL,Conversions,Feed,US,desktop,5891,3276,142,102,72.72,2.5,319.84,7,86,1.8
2024-09-08,meta_conv_prospecting_us_001,US - Conversions - Prospecting - LAL,Conversions,Feed,US,mobile,14052,6982,275,204,199.43,4.3,506.16,14,170,2.01
2024-09-08,meta_conv_retargeting_us_002,US - Conversions - Retargeting - DPA,Conversions,Feed,US,desktop,3964,1684,152,91,55.62,3.5,534.52,12,81,2.35
2024-09-08,meta_conv_retargeting_us_002,US - Conversions - Retargeting - DPA,Conversions,Feed,US,mobile,9025,3777,281,183,164.43,8.8,1153.69,25,157,2.39
2024-09-08,meta_conv_prospecting_uk_003,UK - Conversions - Prospecting,Conversions,Feed,UK,desktop,3731,2444,66,39,31.94,0.6,75.12,2,35,1.53
2024-09-08,meta_conv_prospecting_uk_003,UK - Conversions - Prospecting,Conversions,Feed,UK,mobile,8717,6304,144,91,83.32,1.3,153.15,5,80,1.38
2024-09-08,meta_traffic_awareness_fr_004,FR - Traffic - Awareness,Traffic,Stories,FR,desktop,3731,2757,117,84,18.83,0.6,57.48,2,75,1.35
2024-09-08,meta_traffic_awareness_fr_004,FR - Traffic - Awareness,Traffic,Stories,FR,mobile,10243,6636,309,201,52.25,1.5,155.88,6,173,1.54
2024-09-08,meta_reels_conv_us_005,US - Reels - Conversions,Conversions,Reels,US,desktop,2191,1492,62,40,29.68,1.2,134.59,4,33,1.47
2024-09-08,meta_reels_conv_us_005,US - Reels - Conversions,Conversions,Reels,US,mobile,4878,3522,85,77,68.52,2.6,339.45,8,63,1.38
2024-09-08,meta_conv_prospecting_de_006,DE - Conversions - Prospecting,Conversions,Feed,DE,desktop,1445,976,27,17,10.72,0.3,38.1,0,15,1.48
2024-09-08,meta_conv_prospecting_de_006,DE - Conversions - Prospecting,Conversions,Feed,DE,mobile,6420,4986,100,63,46.84,0.9,94.95,3,54,1.29
2024-09-09,meta_conv_prospecting_us_001,US - Conversions - Prospecting - LAL,Conversions,Feed,US,desktop,8022,4742,183,121,105.42,2.4,284.43,7,113,1.69
2024-09-09,meta_conv_prospecting_us_001,US - Conversions - Prospecting - LAL,Conversions,Feed,US,mobile,19190,11076,511,313,269.46,7.7,1032.06,32,271,1.73
2024-09-09,meta_conv_retargeting_us_002,US - Conversions - Retargeting - DPA,Conversions,Feed,US,desktop,6294,2449,218,161,94.94,7.7,1017.32,24,123,2.57
2024-09-09,meta_conv_retargeting_us_002,US - Conversions - Retargeting - DPA,Conversions,Feed,US,mobile,15949,5437,673,430,280.44,18.0,2473.99,67,364,2.93
2024-09-09,meta_conv_prospecting_uk_003,UK - Conversions - Prospecting,Conversions,Feed,UK,desktop,4921,3331,137,75,39.66,1.4,170.0,4,60,1.48
