date,campaign_id,campaign_name,campaign_type,market,device,impressions,clicks,cost,conversions,conversion_value,search_impression_share
2024-07-10,gads_search_brand_fr_005,FR - Search - Brand,Search,FR,mobile,1129,79,69.52,3.9,451.44,0.71
2024-07-10,gads_search_brand_fr_005,FR - Search - Brand,Search,FR,tablet,264,19,13.41,0.9,97.97,0.78
2024-07-10,gads_search_generic_de_006,DE - Search - Generic,Search,DE,desktop,688,29,41.38,0.8,100.23,0.72
2024-07-10,gads_search_generic_de_006,DE - Search - Generic,Search,DE,mobile,1177,47,75.08,1.5,208.35,0.75
2024-07-10,gads_search_generic_de_006,DE - Search - Generic,Search,DE,tablet,251,9,12.09,0.3,35.67,0.71
2024-07-10,gads_pmax_us_007,US - PMax - All Products,PMax,US,desktop,1812,36,42.56,1.1,154.79,
2024-07-10,gads_pmax_us_007,US - PMax - All Products,PMax,US,mobile,2536,50,50.68,1.2,176.06,
2024-07-10,gads_pmax_us_007,US - PMax - All Products,PMax,US,tablet,561,11,14.3,0.4,56.67,
2024-07-10,gads_display_retargeting_uk_008,UK - Display - Retargeting,Display,UK,desktop,9899,48,20.28,0.8,89.2,
2024-07-10,gads_display_retargeting_uk_008,UK - Display - Retargeting,Display,UK,mobile,14372,75,33.85,1.5,177.53,
2024-07-10,gads_display_retargeting_uk_008,UK - Display - Retargeting,Display,UK,tablet,2560,14,4.96,0.2,21.6,
2024-07-11,gads_search_brand_us_001,US - Search - Brand - Core,Search,US,desktop,1363,115,113.63,7.5,1037.34,0.57
2024-07-11,gads_search_brand_us_001,US - Search - Brand - Core,Search,US,mobile,2273,155,194.11,9.5,1375.81,0.75
2024-07-11,gads_search_brand_us_001,US - Search - Brand - Core,Search,US,tablet,390,35,38.31,2.1,303.83,0.67
2024-07-11,gads_search_nonbrand_us_002,US - Search - Non-Brand - Generic,Search,US,desktop,1133,39,100.12,1.2,128.2,0.63
2024-07-11,gads_search_nonbrand_us_002,US - Search - Non-Brand - Generic,Search,US,mobile,2174,71,195.52,2.0,228.37,0.83
2024-07-11,gads_search_nonbrand_us_002,US - Search - Non-Brand - Generic,Search,US,tablet,282,12,32.67,0.3,38.14,0.74
2024-07-11,gads_shopping_us_003,US - Shopping - Smart,Shopping,US,desktop,7725,93,91.7,2.7,377.91,
2024-07-11,gads_shopping_us_003,US - Shopping - Smart,Shopping,US,mobile,9207,112,114.5,3.4,465.78,
2024-07-11,gads_shopping_us_003,US - Shopping - Smart,Shopping,US,tablet,1785,24,19.0,0.7,86.59,
2024-07-11,gads_search_brand_uk_004,UK - Search - Brand,Search,UK,desktop,783,63,67.54,3.9,476.3,0.64
2024-07-11,gads_search_brand_uk_004,UK - Search - Brand,Search,UK,mobile,1736,127,117.67,8.1,1099.86,0.75
2024-07-11,gads_search_brand_uk_004,UK - Search - Brand,Search,UK,tablet,305,25,22.84,1.4,185.91,0.81
2024-07-11,gads_search_brand_fr_005,FR - Search - Brand,Search,FR,desktop,774,60,44.88,2.6,278.93,0.66
2024-07-11,gads_search_brand_fr_005,FR - Search - Brand,Search,FR,mobile,963,60,50.79,2.6,292.38,0.74
2024-07-11,gads_search_brand_fr_005,FR - Search - Brand,Search,FR,tablet,257,17,13.27,0.7,82.32,0.71
2024-07-11,gads_search_generic_de_006,DE - Search - Generic,Search,DE,desktop,745,32,50.46,1.0,136.73,0.73
2024-07-11,gads_search_generic_de_006,DE - Search - Generic,Search,DE,mobile,935,35,56.13,1.0,130.86,0.79
2024-07-11,gads_search_generic_de_006,DE - Search - Generic,Search,DE,tablet,149,7,12.12,0.2,30.2,0.75
2024-07-11,gads_pmax_us_007,US - PMax - All Products,PMax,US,desktop,1348,28,33.36,0.9,132.79,
2024-07-11,gads_pmax_us_007,US - PMax - All Products,PMax,US,mobile,3421,67,65.37,1.7,226.95,
2024-07-11,gads_pmax_us_007,US - PMax - All Products,PMax,US,tablet,481,10,12.94,0.2,29.0,
2024-07-11,gads_display_retargeting_uk_008,UK - Display - Retargeting,Display,UK,desktop,11554,57,24.19,1.0,103.09,
2024-07-11,gads_display_retargeting_uk_008,UK - Display - Retargeting,Display,UK,mobile,15355,80,35.82,1.3,138.0,
2024-07-11,gads_display_retargeting_uk_008,UK - Display - Retargeting,Display,UK,tablet,2558,15,6.57,0.3,33.59,
2024-07-12,gads_search_brand_us_001,US - Search - Brand - Core,Search,US,desktop,2154,142,147.08,7.0,1117.52,0.69
2024-07-12,gads_search_brand_us_001,US - Search - Brand - Core,Search,US,mobile,2933,239,271.68,17.0,2860.6,0.84
2024-07-12,gads_search_brand_us_001,US - Search - Brand - Core,Search,US,tablet,377,32,43.28,2.1,291.07,0.67
2024-07-12,gads_search_nonbrand_us_002,US - Search - Non-Brand - Generic,Search,US,desktop,1137,38,105.78,1.0,129.17,0.73
2024-07-12,gads_search_nonbrand_us_002,US - Search - Non-Brand - Generic,Search,US,mobile,2272,78,195.78,1.8,183.75,0.72
2024-07-12,gads_search_nonbrand_us_002,US - Search - Non-Brand - Generic,Search,US,tablet,241,9,29.79,0.2,27.56,0.79
2024-07-12,gads_shopping_us_003,US - Shopping - Smart,Shopping,US,desktop,9402,102,84.91,3.1,454.95,
2024-07-12,gads_shopping_us_003,US - Shopping - Smart,Shopping,US,mobile,13580,155,152.93,4.3,587.04,
2024-07-12,gads_shopping_us_003,US - Shopping - Smart,Shopping,US,tablet,1691,20,17.86,0.6,70.67,
2024-07-12,gads_search_brand_uk_004,UK - Search - Brand,Search,UK,desktop,1117,74,67.41,2.7,350.23,0.82
2024-07-12,gads_search_brand_uk_004,UK - Search - Brand,Search,UK,mobile,1872,132,119.67,7.7,921.05,0.74
2024-07-12,gads_search_brand_uk_004,UK - Search - Brand,Search,UK,tablet,242,18,19.81,1.0,120.87,0.67
2024-07-12,gads_search_brand_fr_005,FR - Search - Brand,Search,FR,desktop,733,56,41.18,2.3,296.09,0.7
2024-07-12,gads_search_brand_fr_005,FR - Search - Brand,Search,FR,mobile,1923,102,66.35,5.1,621.07,0.7
2024-07-12,gads_search_brand_fr_005,FR - Search - Brand,Search,FR,tablet,270,16,12.19,0.7,85.62,0.65
2024-07-12,gads_search_generic_de_006,DE - Search - Generic,Search,DE,desktop,788,33,43.82,1.0,108.85,0.79
2024-07-12,gads_search_generic_de_006,DE - Search - Generic,Search,DE,mobile,1053,43,60.65,1.5,172.26,0.72
2024-07-12,gads_search_generic_de_006,DE - Search - Generic,Search,DE,tablet,171,7,12.72,0.2,23.34,0.72
2024-07-12,gads_pmax_us_007,US - PMax - All Products,PMax,US,desktop,2251,47,36.88,1.5,170.3,
2024-07-12,gads_pmax_us_007,US - PMax - All Products,PMax,US,mobile,2073,50,58.46,1.4,184.58,
2024-07-12,gads_pmax_us_007,US - PMax - All Products,PMax,US,tablet,481,9,11.83,0.2,26.92,
2024-07-12,gads_display_retargeting_uk_008,UK - Display - Retargeting,Display,UK,desktop,7053,41,18.74,0.8,86.22,
2024-07-12,gads_display_retargeting_uk_008,UK - Display - Retargeting,Display,UK,mobile,15436,84,32.09,1.5,162.62,
2024-07-12,gads_display_retargeting_uk_008,UK - Display - Retargeting,Display,UK,tablet,3892,18,8.36,0.3,36.03,
2024-07-13,gads_search_brand_us_001,US - Search - Brand - Core,Search,US,desktop,1110,97,100.63,5.4,900.34,0.78
2024-07-13,gads_search_brand_us_001,US - Search - Brand - Core,Search,US,mobile,1353,109,147.64,7.2,1084.48,0.67
2024-07-13,gads_search_brand_us_001,US - Search - Brand - Core,Search,US,tablet,245,19,26.18,1.1,147.31,0.74
2024-07-13,gads_search_nonbrand_us_002,US - Search - Non-Brand - Generic,Search,US,desktop,1111,39,99.08,1.1,131.16,0.75
2024-07-13,gads_search_nonbrand_us_002,US - Search - Non-Brand - Generic,Search,US,mobile,1077,37,108.9,1.0,131.4,0.87
2024-07-13,gads_search_nonbrand_us_002,US - Search - Non-Brand - Generic,Search,US,tablet,224,8,24.27,0.2,24.65,0.7
2024-07-13,gads_shopping_us_003,US - Shopping - Smart,Shopping,US,desktop,5837,63,60.77,2.3,343.22,
2024-07-13,gads_shopping_us_003,US - Shopping - Smart,Shopping,US,mobile,12155,137,92.28,5.1,687.24,
2024-07-13,gads_shopping_us_003,US - Shopping - Smart,Shopping,US,tablet,1383,18,14.98,0.6,79.45,
2024-07-13,gads_search_brand_uk_004,UK - Search - Brand,Search,UK,desktop,719,49,45.56,3.2,405.27,0.79
2024-07-13,gads_search_brand_uk_004,UK - Search - Brand,Search,UK,mobile,1170,84,88.56,4.8,622.79,0.67
2024-07-13,gads_search_brand_uk_004,UK - Search - Brand,Search,UK,tablet,190,16,14.15,0.8,105.67,0.74
2024-07-13,gads_search_brand_fr_005,FR - Search - Brand,Search,FR,desktop,614,41,30.78,2.0,205.23,0.73
2024-07-13,gads_search_brand_fr_005,FR - Search - Brand,Search,FR,mobile,1486,97,61.54,4.6,536.6,0.74
2024-07-13,gads_search_brand_fr_005,FR - Search - Brand,Search,FR,tablet,154,12,9.61,0.6,67.67,0.76
2024-07-13,gads_search_generic_de_006,DE - Search - Generic,Search,DE,desktop,720,26,39.01,0.9,111.42,0.59
2024-07-13,gads_search_generic_de_006,DE - Search - Generic,Search,DE,mobile,958,38,55.0,1.2,152.29,0.76
2024-07-13,gads_search_generic_de_006,DE - Search - Generic,Search,DE,tablet,128,5,8.6,0.2,26.23,0.67
2024-07-13,gads_pmax_us_007,US - PMax - All Products,PMax,US,desktop,1572,34,35.91,1.0,160.59,
2024-07-13,gads_pmax_us_007,US - PMax - All Products,PMax,US,mobile,2254,45,48.59,1.2,178.75,
2024-07-13,gads_pmax_us_007,US - PMax - All Products,PMax,US,tablet,391,7,7.32,0.2,31.83,
2024-07-13,gads_display_retargeting_uk_008,UK - Display - Retargeting,Display,UK,desktop,6951,35,15.69,0.7,71.29,
2024-07-13,gads_display_retargeting_uk_008,UK - Display - Retargeting,Display,UK,mobile,9713,51,25.68,0.9,106.93,
2024-07-13,gads_display_retargeting_uk_008,UK - Display - Retargeting,Display,UK,tablet,1283,6,3.07,0.1,11.45,
2024-07-14,gads_search_brand_us_001,US - Search - Brand - Core,Search,US,desktop,958,84,100.3,6.0,961.52,0.81
2024-07-14,gads_search_brand_us_001,US - Search - Brand - Core,Search,US,mobile,1801,121,147.36,7.0,946.53,0.85
2024-07-14,gads_search_brand_us_001,US - Search - Brand - Core,Search,US,tablet,225,19,24.08,1.1,181.13,0.68
2024-07-14,gads_search_nonbrand_us_002,US - Search - Non-Brand - Generic,Search,US,desktop,888,27,70.49,0.6,71.79,0.7
2024-07-14,gads_search_nonbrand_us_002,US - Search - Non-Brand - Generic,Search,US,mobile,1181,41,99.25,0.8,101.84,0.72
2024-07-14,gads_search_nonbrand_us_002,US - Search - Non-Brand - Generic,Search,US,tablet,154,5,16.24,0.1,13.29,0.61
2024-07-14,gads_shopping_us_003,US - Shopping - Smart,Shopping,US,desktop,4841,62,52.38,2.0,253.76,
2024-07-14,gads_shopping_us_003,US - Shopping - Smart,Shopping,US,mobile,7448,99,78.08,3.2,497.71,
2024-07-14,gads_shopping_us_003,US - Shopping - Smart,Shopping,US,tablet,1767,18,14.65,0.5,58.95,
2024-07-14,gads_search_brand_uk_004,UK - Search - Brand,Search,UK,desktop,665,42,42.66,2.6,324.94,0.73
2024-07-14,gads_search_brand_uk_004,UK - Search - Brand,Search,UK,mobile,1013,74,77.51,3.6,387.44,0.68
2024-07-14,gads_search_brand_uk_004,UK - Search - Brand,Search,UK,tablet,175,13,11.51,0.7,89.36,0.68
2024-07-14,gads_search_brand_fr_005,FR - Search - Brand,Search,FR,desktop,609,38,28.11,2.0,228.19,0.72
2024-07-14,gads_search_brand_fr_005,FR - Search - Brand,Search,FR,mobile,847,65,46.98,3.0,328.1,0.74
2024-07-14,gads_search_brand_fr_005,FR - Search - Brand,Search,FR,tablet,129,9,6.79,0.4,45.53,0.61
2024-07-14,gads_search_generic_de_006,DE - Search - Generic,Search,DE,desktop,418,17,25.74,0.4,55.06,0.67
2024-07-14,gads_search_generic_de_006,DE - Search - Generic,Search,DE,mobile,801,30,48.34,1.1,124.37,0.77
2024-07-14,gads_search_generic_de_006,DE - Search - Generic,Search,DE,tablet,131,6,8.82,0.2,25.58,0.73
2024-07-14,gads_pmax_us_007,US - PMax - All Products,PMax,US,desktop,1019,22,27.11,0.5,77.3,
2024-07-14,gads_pmax_us_007,US - PMax - All Products,PMax,US,mobile,1258,28,34.66,0.7,94.78,
2024-07-14,gads_pmax_us_007,US - PMax - All Products,PMax,US,tablet,309,6,6.83,0.2,30.94,
2024-07-14,gads_display_retargeting_uk_008,UK - Display - Retargeting,Display,UK,desktop,7558,37,16.08,0.5,51.45,
2024-07-14,gads_display_retargeting_uk_008,UK - Display - Retargeting,Display,UK,mobile,10495,46,24.16,0.8,87.81,
2024-07-14,gads_display_retargeting_uk_008,UK - Display - Retargeting,Display,UK,tablet,1726,9,4.07,0.2,21.97,
2024-07-15,gads_search_brand_us_001,US - Search - Brand - Core,Search,US,desktop,1529,117,141.25,6.9,993.43,0.7
2024-07-15,gads_search_brand_us_001,US - Search - Brand - Core,Search,US,mobile,1716,145,201.84,8.4,1285.91,0.7
2024-07-15,gads_search_brand_us_001,US - Search - Brand - Core,Search,US,tablet,429,34,43.21,2.1,266.23,0.66
2024-07-15,gads_search_nonbrand_us_002,US - Search - Non-Brand - Generic,Search,US,desktop,754,31,90.86,1.0,126.13,0.75
2024-07-15,gads_search_nonbrand_us_002,US - Search - Non-Brand - Generic,Search,US,mobile,1519,49,130.63,1.1,130.22,0.69
2024-07-15,gads_search_nonbrand_us_002,US - Search - Non-Brand - Generic,Search,US,tablet,224,7,23.1,0.2,27.98,0.67
2024-07-15,gads_shopping_us_003,US - Shopping - Smart,Shopping,US,desktop,5029,67,55.39,2.6,316.47,
2024-07-15,gads_shopping_us_003,US - Shopping - Smart,Shopping,US,mobile,13728,163,132.44,6.9,819.5,
2024-07-15,gads_shopping_us_003,US - Shopping - Smart,Shopping,US,tablet,1954,26,23.42,0.8,110.66,
2024-07-15,gads_search_brand_uk_004,UK - Search - Brand,Search,UK,desktop,856,62,60.64,3.7,466.78,0.74
2024-07-15,gads_search_brand_uk_004,UK - Search - Brand,Search,UK,mobile,1259,94,99.64,4.1,586.81,0.67
2024-07-15,gads_search_brand_uk_004,UK - Search - Brand,Search,UK,tablet,210,18,16.75,0.7,113.84,0.78
2024-07-15,gads_search_brand_fr_005,FR - Search - Brand,Search,FR,desktop,861,62,43.56,3.0,362.81,0.75
2024-07-15,gads_search_brand_fr_005,FR - Search - Brand,Search,FR,mobile,1421,98,67.38,4.3,539.35,0.75
2024-07-15,gads_search_brand_fr_005,FR - Search - Brand,Search,FR,tablet,140,10,7.84,0.4,44.57,0.78
2024-07-15,gads_search_generic_de_006,DE - Search - Generic,Search,DE,desktop,816,34,47.24,0.9,100.08,0.68
2024-07-15,gads_search_generic_de_006,DE - Search - Generic,Search,DE,mobile,1046,44,73.56,1.4,182.23,0.68
2024-07-15,gads_search_generic_de_006,DE - Search - Generic,Search,DE,tablet,162,7,12.75,0.2,26.42,0.74
2024-07-15,gads_pmax_us_007,US - PMax - All Products,PMax,US,desktop,2357,43,47.87,1.2,157.99,
2024-07-15,gads_pmax_us_007,US - PMax - All Products,PMax,US,mobile,3040,56,61.26,1.5,178.19,
2024-07-15,gads_pmax_us_007,US - PMax - All Products,PMax,US,tablet,598,11,12.43,0.3,45.15,
2024-07-15,gads_display_retargeting_uk_008,UK - Display - Retargeting,Display,UK,desktop,8883,41,17.12,0.7,82.11,
2024-07-15,gads_display_retargeting_uk_008,UK - Display - Retargeting,Display,UK,mobile,18508,74,32.55,1.4,138.73,
2024-07-15,gads_display_retargeting_uk_008,UK - Display - Retargeting,Display,UK,tablet,2288,13,6.1,0.2,16.69,
2024-07-16,gads_search_brand_us_001,US - Search - Brand - Core,Search,US,desktop,1056,95,135.58,5.8,807.92,0.77
2024-07-16,gads_search_brand_us_001,US - Search - Brand - Core,Search,US,mobile,1737,146,184.11,9.9,1752.42,0.74
2024-07-16,gads_search_brand_us_001,US - Search - Brand - Core,Search,US,tablet,440,29,35.59,1.6,224.4,0.69
2024-07-16,gads_search_nonbrand_us_002,US - Search - Non-Brand - Generic,Search,US,desktop,1079,42,108.07,1.1,131.9,0.7
2024-07-16,gads_search_nonbrand_us_002,US - Search - Non-Brand - Generic,Search,US,mobile,1751,56,169.87,1.3,152.21,0.64
2024-07-16,gads_search_nonbrand_us_002,US - Search - Non-Brand - Generic,Search,US,tablet,262,10,27.34,0.3,36.56,0.77
2024-07-16,gads_shopping_us_003,US - Shopping - Smart,Shopping,US,desktop,7409,88,78.28,2.9,373.25,
2024-07-16,gads_shopping_us_003,US - Shopping - Smart,Shopping,US,mobile,7660,105,88.47,3.7,538.08,
2024-07-16,gads_shopping_us_003,US - Shopping - Smart,Shopping,US,tablet,2451,30,26.11,0.9,118.43,
2024-07-16,gads_search_brand_uk_004,UK - Search - Brand,Search,UK,desktop,865,64,68.38,3.3,429.02,0.75
2024-07-16,gads_search_brand_uk_004,UK - Search - Brand,Search,UK,mobile,1594,113,82.72,5.3,660.99,0.71
2024-07-16,gads_search_brand_uk_004,UK - Search - Brand,Search,UK,tablet,193,15,17.2,0.9,122.82,0.65
2024-07-16,gads_search_brand_fr_005,FR - Search - Brand,Search,FR,desktop,910,68,47.74,2.7,271.9,0.77
2024-07-16,gads_search_brand_fr_005,FR - Search - Brand,Search,FR,mobile,1705,109,69.72,5.6,582.72,0.81
2024-07-16,gads_search_brand_fr_005,FR - Search - Brand,Search,FR,tablet,206,14,10.82,0.7,77.0,0.71
2024-07-16,gads_search_generic_de_006,DE - Search - Generic,Search,DE,desktop,721,31,42.66,0.9,110.44,0.66
2024-07-16,gads_search_generic_de_006,DE - Search - Generic,Search,DE,mobile,624,31,46.2,1.0,124.81,0.7
2024-07-16,gads_search_generic_de_006,DE - Search - Generic,Search,DE,tablet,198,7,12.16,0.2,26.43,0.76
2024-07-16,gads_pmax_us_007,US - PMax - All Products,PMax,US,desktop,1873,40,44.68,1.2,163.24,
2024-07-16,gads_pmax_us_007,US - PMax - All Products,PMax,US,mobile,2381,55,62.12,1.3,160.63,
2024-07-16,gads_pmax_us_007,US - PMax - All Products,PMax,US,tablet,540,11,12.37,0.3,41.25,
2024-07-16,gads_display_retargeting_uk_008,UK - Display - Retargeting,Display,UK,desktop,14392,66,25.02,1.2,114.65,
2024-07-16,gads_display_retargeting_uk_008,UK - Display - Retargeting,Display,UK,mobile,12374,62,32.65,1.1,108.8,
2024-07-16,gads_display_retargeting_uk_008,UK - Display - Retargeting,Display,UK,tablet,2478,12,5.62,0.2,22.98,
2024-07-17,gads_search_brand_us_001,US - Search - Brand - Core,Search,US,desktop,1107,93,115.04,6.3,1029.01,0.66
2024-07-17,gads_search_brand_us_001,US - Search - Brand - Core,Search,US,mobile,2291,179,188.31,11.3,1767.92,0.72
2024-07-17,gads_search_brand_us_001,US - Search - Brand - Core,Search,US,tablet,395,29,36.47,2.2,277.97,0.73
2024-07-17,gads_search_nonbrand_us_002,US - Search - Non-Brand - Generic,Search,US,desktop,1368,47,131.99,1.1,130.1,0.8
2024-07-17,gads_search_nonbrand_us_002,US - Search - Non-Brand - Generic,Search,US,mobile,1232,37,122.59,0.9,104.29,0.75
2024-07-17,gads_search_nonbrand_us_002,US - Search - Non-Brand - Generic,Search,US,tablet,190,8,24.52,0.2,24.36,0.68
2024-07-17,gads_shopping_us_003,US - Shopping - Smart,Shopping,US,desktop,8726,98,83.72,3.3,509.81,
2024-07-17,gads_shopping_us_003,US - Shopping - Smart,Shopping,US,mobile,12825,134,122.3,3.8,532.39,
2024-07-17,gads_shopping_us_003,US - Shopping - Smart,Shopping,US,tablet,2580,30,26.81,1.0,121.5,
2024-07-17,gads_search_brand_uk_004,UK - Search - Brand,Search,UK,desktop,921,66,68.34,3.4,451.4,0.69
2024-07-17,gads_search_brand_uk_004,UK - Search - Brand,Search,UK,mobile,1175,86,99.34,4.5,554.7,0.76
2024-07-17,gads_search_brand_uk_004,UK - Search - Brand,Search,UK,tablet,235,20,17.81,1.3,160.88,0.61
2024-07-17,gads_search_brand_fr_005,FR - Search - Brand,Search,FR,desktop,966,73,47.62,2.5,308.03,0.65
2024-07-17,gads_search_brand_fr_005,FR - Search - Brand,Search,FR,mobile,1626,103,72.61,4.4,533.78,0.73
2024-07-17,gads_search_brand_fr_005,FR - Search - Brand,Search,FR,tablet,254,15,12.99,0.8,92.77,0.67
2024-07-17,gads_search_generic_de_006,DE - Search - Generic,Search,DE,desktop,549,24,35.7,0.7,98.08,0.64
2024-07-17,gads_search_generic_de_006,DE - Search - Generic,Search,DE,mobile,1206,50,66.66,1.7,205.35,0.57
2024-07-17,gads_search_generic_de_006,DE - Search - Generic,Search,DE,tablet,168,7,12.43,0.2,22.86,0.76
2024-07-17,gads_pmax_us_007,US - PMax - All Products,PMax,US,desktop,2567,53,48.56,1.4,194.72,
2024-07-17,gads_pmax_us_007,US - PMax - All Products,PMax,US,mobile,3539,66,69.54,1.9,242.86,
2024-07-17,gads_pmax_us_007,US - PMax - All Products,PMax,US,tablet,451,8,10.56,0.2,29.04,
2024-07-17,gads_display_retargeting_uk_008,UK - Display - Retargeting,Display,UK,desktop,7146,40,16.84,0.6,63.55,
2024-07-17,gads_display_retargeting_uk_008,UK - Display - Retargeting,Display,UK,mobile,14771,72,35.23,1.2,147.02,
2024-07-17,gads_display_retargeting_uk_008,UK - Display - Retargeting,Display,UK,tablet,2776,14,7.33,0.2,20.54,
2024-07-18,gads_search_brand_us_001,US - Search - Brand - Core,Search,US,desktop,1227,112,141.17,7.2,918.46,0.78
2024-07-18,gads_search_brand_us_001,US - Search - Brand - Core,Search,US,mobile,1938,159,183.75,11.8,2136.69,0.75
2024-07-18,gads_search_brand_us_001,US - Search - Brand - Core,Search,US,tablet,332,29,37.12,1.7,281.9,0.73
2024-07-18,gads_search_nonbrand_us_002,US - Search - Non-Brand - Generic,Search,US,desktop,1014,37,112.62,1.0,114.07,0.69
2024-07-18,gads_search_nonbrand_us_002,US - Search - Non-Brand - Generic,Search,US,mobile,1298,49,144.96,1.3,176.9,0.72
2024-07-18,gads_search_nonbrand_us_002,US - Search - Non-Brand - Generic,Search,US,tablet,386,13,32.8,0.4,51.26,0.7
2024-07-18,gads_shopping_us_003,US - Shopping - Smart,Shopping,US,desktop,9419,109,79.02,3.9,550.73,
2024-07-18,gads_shopping_us_003,US - Shopping - Smart,Shopping,US,mobile,12907,155,132.78,4.6,655.72,
2024-07-18,gads_shopping_us_003,US - Shopping - Smart,Shopping,US,tablet,2286,26,23.92,0.6,88.11,
2024-07-18,gads_search_brand_uk_004,UK - Search - Brand,Search,UK,desktop,860,69,60.1,3.6,507.68,0.76
2024-07-18,gads_search_brand_uk_004,UK - Search - Brand,Search,UK,mobile,1569,132,108.42,7.5,946.2,0.73
2024-07-18,gads_search_brand_uk_004,UK - Search - Brand,Search,UK,tablet,208,14,14.34,0.6,68.5,0.78
2024-07-18,gads_search_brand_fr_005,FR - Search - Brand,Search,FR,desktop,724,48,39.3,1.7,178.04,0.79
2024-07-18,gads_search_brand_fr_005,FR - Search - Brand,Search,FR,mobile,1392,99,65.55,4.7,588.82,0.8
2024-07-18,gads_search_brand_fr_005,FR - Search - Brand,Search,FR,tablet,283,19,11.62,0.9,95.52,0.66
2024-07-18,gads_search_generic_de_006,DE - Search - Generic,Search,DE,desktop,722,29,44.26,0.8,98.16,0.67
